x,y,z,resistivity,chargeability
510350,459404,599,1756.3,14.94
510350,459404,599,616.85,13.13
510400,459403,593,2437.6,15.63
509500,459464,607,30.54,18.79
509500,459464,607,96.62,12.15
509500,459464,607,76.85,17.59
509500,459464,607,92.64,18.78
509500,459464,607,42.06,26.18
509500,459464,607,30.25,19.34
509500,459464,607,92.25,17.47
509500,459464,607,141.17,17.32
509550,459458,620,32.6,23.36
509550,459458,620,36.57,13.59
509550,459458,620,79.98,21.96
509550,459458,620,138.42,22.64
509550,459458,620,48.49,17.97
509550,459458,620,36.43,12.5
509550,459458,620,80.2,21.1
509550,459458,620,134.52,16.02
509600,459458,609,23.37,27.87
509600,459458,609,52.73,16.18
509600,459458,609,104.54,19.06
509600,459458,609,119.1,16.2
509600,459458,609,185.01,14.7
509650,459454,604,56.03,19.32
509650,459454,604,86.52,18.52
509650,459454,604,119.81,16.76
509650,459454,604,130.2,17.14
509650,459454,604,33.89,21.38
509650,459454,604,49.42,19.56
509650,459454,604,86.55,19.15
509650,459454,604,109.67,15.06
509700,459452,605,36.36,26.26
509700,459452,605,37.1,22.07
509700,459452,605,79.86,19.52
509700,459452,605,68.39,19.94
509700,459452,605,36.34,25.97
509700,459452,605,79.96,20.48
509700,459452,605,108.0,17.41
509700,459452,605,68.16,15.56
509750,459447,603,34.01,24.48
509750,459447,603,50.23,21.76
509750,459447,603,80.23,19.3
509750,459447,603,88.08,17.65
509750,459447,603,141.35,16.49
509750,459447,603,110.72,13.79
509750,459447,603,65.32,18.62
509750,459447,603,25.58,3.79
509750,459447,603,80.25,18.81
509750,459447,603,141.35,16.6
509750,459447,603,25.62,5.76
509800,459444,604,42.63,28.25
509800,459444,604,108.3,15.88
509800,459444,604,58.7,25.6
509800,459444,604,106.0,21.87
509800,459444,604,108.91,17.96
509800,459444,604,66.51,14.8
509800,459444,604,42.51,28.16
509800,459444,604,58.69,25.94
509800,459444,604,66.18,21.09
509800,459444,604,105.69,21.07
509800,459444,604,108.62,16.02
509800,459444,604,66.34,17.55
509850,459441,600,58.45,28.78
509850,459441,600,156.79,21.31
509850,459441,600,113.71,19.8
509850,459441,600,76.79,19.86
509850,459441,600,58.41,28.78
509850,459441,600,85.37,23.54
509850,459441,600,113.64,18.97
509900,459442,601,157.81,21.26
509900,459442,601,150.71,19.1
509900,459442,601,203.2,17.96
509900,459442,601,70.83,19.48
509900,459442,601,58.77,7.88
509900,459442,601,27.2,5.21
509900,459442,601,157.62,21.31
509900,459442,601,202.94,17.85
509900,459442,601,103.17,18.67
509900,459442,601,9.28,10.51
509950,459441,605,691.99,15.25
509950,459441,605,891.04,13.42
509950,459441,605,572.01,14.1
509950,459441,605,494.4,14.13
509950,459441,605,295.31,13.48
509950,459441,605,298.99,11.11
509950,459441,605,729.53,19.69
509950,459441,605,572.54,14.02
509950,459441,605,494.78,14.06
509950,459441,605,295.68,13.17
509950,459441,605,207.48,12.01
510000,459442,610,975.59,19.35
510000,459442,610,1056.34,14.17
510000,459442,610,697.13,14.05
510000,459442,610,472.61,12.81
510000,459442,610,975.3,19.44
510000,459442,610,1363.62,13.76
510000,459442,610,592.42,11.41
510050,459445,611,1544.89,16.14
510050,459445,611,1476.41,14.81
510050,459445,611,1079.53,14.92
510050,459445,611,737.75,14.04
510050,459445,611,363.62,21.04
510050,459445,611,1543.31,16.13
510050,459445,611,1474.88,14.82
510050,459445,611,786.58,13.2
510050,459445,611,609.97,13.64
510050,459445,611,366.4,23.82
510100,459448,608,1565.8,15.27
510100,459448,608,2573.74,13.78
510100,459448,608,963.53,13.96
510100,459448,608,1192.99,17.33
510100,459448,608,1108.69,15.56
510100,459448,608,765.87,14.75
510150,459450,604,987.66,16.0
510150,459450,604,942.48,14.31
510150,459450,604,1216.5,12.63
510150,459450,604,976.43,14.9
510150,459450,604,642.6,16.01
510200,459448,605,1004.79,12.33
510200,459448,605,1104.07,13.85
510249,459448,603,953.58,14.22
510350,459447,596,1524.5,15.7
510350,459447,596,1378.92,14.78
510569,459039,586,108.09,22.37
510569,459039,586,698.74,17.03
510569,459039,586,378.16,12.26
510569,459039,586,53.04,25.9
510569,459039,586,247.76,22.87
510569,459039,586,432.03,18.2
510569,459039,586,1337.37,15.92
510569,459039,586,698.51,16.65
510569,459039,586,344.88,11.42
510569,459039,586,322.44,13.53
510622,459038,581,67.57,23.69
510622,459038,581,152.74,23.45
510622,459038,581,309.72,13.61
510622,459038,581,285.79,13.72
510622,459038,581,190.4,19.57
510622,459038,581,67.78,23.62
510622,459038,581,153.22,23.46
510622,459038,581,309.04,18.85
510622,459038,581,1102.99,16.51
510622,459038,581,593.5,17.48
510622,459038,581,332.37,12.87
510622,459038,581,284.64,13.81
510668,459038,577,84.54,23.76
510668,459038,577,198.2,19.99
510668,459038,577,888.64,14.94
510668,459038,577,504.83,17.67
510668,459038,577,294.84,13.03
510668,459038,577,180.1,19.8
510668,459038,577,84.56,23.88
510668,459038,577,198.64,20.11
510668,459038,577,889.66,15.01
510668,459038,577,505.33,17.52
510668,459038,577,295.41,14.16
510668,459038,577,284.53,13.57
510668,459038,577,179.51,17.35
510668,459038,577,515.25,22.77
510668,459038,577,198.69,20.09
510668,459038,577,888.89,15.01
510668,459038,577,504.97,17.57
510668,459038,577,294.92,13.37
510668,459038,577,254.85,16.26
510668,459038,577,179.62,18.78
510668,459038,577,515.01,23.59
510719,459039,575,107.42,22.22
510719,459039,575,749.1,17.91
510719,459039,575,275.04,14.51
510719,459039,575,107.43,21.06
510719,459039,575,625.99,15.7
510719,459039,575,275.48,15.38
510719,459039,575,235.46,18.22
510719,459039,575,471.86,22.99
510719,459039,575,198.9,22.39
510719,459039,575,235.71,16.69
510770,459039,578,488.4,15.48
510770,459039,578,508.59,17.42
510770,459039,578,326.77,14.28
510770,459039,578,269.56,18.79
510770,459039,578,299.93,19.15
510770,459039,578,507.92,17.52
510770,459039,578,326.17,14.16
510770,459039,578,337.73,15.73
510770,459039,578,269.31,18.79
510770,459039,578,224.93,20.8
510770,459039,578,505.1,23.68
510770,459039,578,109.11,15.02
510817,459036,571,542.0,15.35
510817,459036,571,342.22,11.43
510817,459036,571,362.18,13.32
510817,459036,571,249.69,17.33
510817,459036,571,491.04,21.03
510817,459036,571,721.93,14.58
510817,459036,571,541.6,15.3
510817,459036,571,342.04,11.42
510817,459036,571,490.46,20.85
510817,459036,571,199.26,14.97
510817,459036,571,723.22,14.57
510817,459036,571,542.57,15.28
510817,459036,571,249.99,16.92
510817,459036,571,363.49,20.74
510817,459036,571,102.16,10.34
510870,459035,578,1718.14,14.1
510870,459035,578,660.21,13.01
510870,459035,578,926.84,17.87
510870,459035,578,1717.56,14.12
510870,459035,578,919.64,9.18
510870,459035,578,665.6,11.62
510870,459035,578,1717.82,14.1
510870,459035,578,919.82,9.28
510870,459035,578,659.94,13.02
510870,459035,578,568.67,12.45
510870,459035,578,926.4,17.55
510870,459035,578,808.9,13.05
510923,459037,581,678.48,10.56
510923,459037,581,815.11,9.47
510923,459037,581,1020.3,12.8
510923,459037,581,1882.22,15.24
510923,459037,581,889.75,16.34
510923,459037,581,803.42,11.79
510923,459037,581,625.77,13.0
510923,459037,581,968.09,13.28
510923,459037,581,678.83,10.6
510923,459037,581,661.62,12.92
510923,459037,581,598.71,12.72
510923,459037,581,626.09,13.27
510969,459040,577,480.22,11.36
510969,459040,577,442.33,12.86
510969,459040,577,876.21,17.32
510969,459040,577,895.55,12.94
511020,459042,577,635.24,11.54
511020,459042,577,793.86,13.33
511020,459042,577,1031.83,18.8
511020,459042,577,606.98,19.3
511020,459042,577,615.23,17.3
511020,459042,577,636.67,11.59
511020,459042,577,795.37,13.03
511020,459042,577,1035.46,17.2
511071,459043,576,487.65,15.76
511071,459043,576,456.67,16.09
511071,459043,576,687.96,13.52
511071,459043,576,952.96,15.35
511071,459043,576,457.64,16.04
511071,459043,576,954.77,15.18
511071,459043,576,902.1,15.62
511071,459043,576,1249.92,15.68
511119,459041,576,300.79,15.5
511119,459041,576,271.33,15.94
511119,459041,576,379.12,13.19
511119,459041,576,543.83,14.06
511119,459041,576,1115.21,15.43
511170,459037,574,733.7,14.54
511170,459037,574,214.09,12.77
511170,459037,574,315.34,11.68
511170,459037,574,448.76,13.57
511229,459038,570,624.54,12.14
511270,459038,568,517.2,11.37
511270,459038,568,1493.02,13.55
511320,459037,574,904.6,11.82
511370,459036,568,1188.26,10.51
511370,459036,568,1664.02,11.43
511420,459045,568,1338.92,7.14
510571,459054,586,1366.97,13.05
510571,459054,586,1853.67,15.39
510571,459054,586,360.35,10.83
510571,459054,586,65.04,26.93
510571,459054,586,388.75,22.23
510571,459054,586,1455.82,13.41
510571,459054,586,798.17,15.86
510571,459054,586,383.44,10.32
510621,459055,583,221.88,22.55
510621,459055,583,314.66,15.46
510621,459055,583,1069.27,13.72
510621,459055,583,664.37,16.25
510621,459055,583,333.96,11.6
510621,459055,583,67.1,22.82
510621,459055,583,221.58,22.64
510621,459055,583,314.17,15.54
510621,459055,583,1067.76,13.78
510621,459055,583,663.49,16.34
510621,459055,583,397.47,15.39
510670,459057,581,121.88,22.6
510670,459057,581,792.83,14.25
510670,459057,581,1301.1,16.43
510670,459057,581,281.76,13.42
510670,459057,581,379.35,29.73
510670,459057,581,794.63,14.2
510670,459057,581,282.77,13.68
510670,459057,581,110.22,19.71
510722,459057,581,119.26,16.01
510722,459057,581,550.18,14.83
510722,459057,581,1103.74,16.82
510722,459057,581,555.91,16.88
510722,459057,581,324.15,14.14
510722,459057,581,127.88,18.41
510722,459057,581,394.69,27.86
510772,459060,581,1161.96,16.14
510772,459060,581,700.07,16.17
510772,459060,581,413.9,13.65
510772,459060,581,261.29,20.18
510772,459060,581,407.36,18.93
510772,459060,581,261.04,19.83
510772,459060,581,484.75,25.44
510772,459060,581,90.42,11.65
510824,459058,573,477.77,10.64
510824,459058,573,400.21,16.97
510824,459058,573,283.06,17.21
510824,459058,573,540.88,21.39
510824,459058,573,194.99,9.89
510824,459058,573,1031.27,13.73
510824,459058,573,649.2,13.67
510872,459059,578,815.61,9.78
510872,459059,578,487.96,11.51
510872,459059,578,403.77,14.94
510872,459059,578,1001.32,13.45
510872,459059,578,641.14,17.14
510872,459059,578,402.57,12.58
510921,459063,579,1302.75,20.68
510921,459063,579,849.56,18.36
510921,459063,579,788.8,17.17
510921,459063,579,568.57,11.25
510921,459063,579,702.45,13.06
510921,459063,579,616.1,11.02
510921,459063,579,872.9,9.63
510921,459063,579,790.21,16.82
510921,459063,579,569.72,11.12
510921,459063,579,703.66,12.43
510921,459063,579,758.33,13.97
510921,459063,579,849.8,16.14
510969,459060,579,577.51,11.76
510969,459060,579,470.09,13.86
510969,459060,579,448.65,13.49
510969,459060,579,689.14,16.89
510969,459060,579,529.55,12.06
510969,459060,579,682.82,13.66
510969,459060,579,692.03,14.41
511018,459062,580,306.66,13.25
511018,459062,580,648.16,13.9
511018,459062,580,835.33,16.08
511018,459062,580,673.97,16.92
511018,459062,580,1012.5,16.39
511018,459062,580,306.96,13.24
511018,459062,580,458.01,11.49
511018,459062,580,571.07,12.81
511018,459062,580,674.47,17.02
511073,459060,579,391.31,17.73
511073,459060,579,367.48,11.84
511073,459060,579,530.05,13.52
511073,459060,579,788.46,14.98
511073,459060,579,683.02,16.83
511073,459060,579,390.86,17.65
511073,459060,579,466.16,16.4
511073,459060,579,529.56,13.74
511073,459060,579,567.55,13.49
511073,459060,579,1072.39,15.62
511120,459058,578,335.61,16.24
511120,459058,578,300.08,12.37
511120,459058,578,597.6,14.7
511120,459058,578,275.47,17.14
511120,459058,578,467.26,14.5
511120,459058,578,737.51,15.69
511120,459058,578,1055.56,15.36
511170,459060,578,338.64,12.72
511170,459060,578,395.84,13.0
511170,459060,578,583.44,16.16
511170,459060,578,337.84,12.76
511170,459060,578,394.95,13.03
511170,459060,578,416.58,13.35
511170,459060,578,693.07,14.75
511170,459060,578,581.69,16.02
511170,459060,578,991.19,15.03
511221,459060,577,325.02,10.69
511221,459060,577,796.82,15.14
511270,459061,573,378.52,12.41
511270,459061,573,838.05,14.06
511270,459061,573,1396.94,13.5
511270,459061,573,377.74,12.5
511270,459061,573,836.36,14.01
511270,459061,573,1394.04,13.45
511372,459061,573,328.86,11.0
511372,459061,573,1138.93,11.12
511372,459061,573,1811.38,11.06
511420,459062,569,1105.07,7.99
511420,459062,569,2011.83,8.47
511021,458749,564,220.74,7.94
511021,458749,564,563.89,10.39
511021,458749,564,728.05,13.24
511021,458749,564,878.69,18.72
511021,458749,564,958.07,17.34
511021,458749,564,1010.46,16.81
511014,458800,566,192.13,7.44
511014,458800,566,408.44,8.94
511014,458800,566,769.93,13.36
511014,458800,566,1155.03,12.63
511014,458800,566,835.99,17.92
511014,458800,566,690.65,13.67
511014,458800,566,191.91,7.47
511014,458800,566,604.75,11.95
511014,458800,566,769.09,13.35
511014,458800,566,894.35,16.75
511014,458800,566,1106.36,15.64
511013,458849,567,595.24,12.22
511013,458849,567,989.75,11.67
511013,458849,567,445.17,11.23
511013,458849,567,921.31,12.54
511013,458849,567,754.32,17.45
511013,458849,567,826.24,16.65
511013,458849,567,1064.25,14.85
511013,458849,567,958.68,14.25
511010,458900,569,435.09,10.9
511010,458900,569,773.81,15.86
511010,458900,569,1624.74,13.87
511010,458900,569,686.35,16.53
511010,458900,569,773.57,15.67
511010,458900,569,1057.8,14.69
511010,458900,569,991.62,13.67
511010,458900,569,548.0,10.33
511011,458949,574,366.45,13.43
511011,458949,574,644.25,16.28
511011,458949,574,742.62,15.81
511011,458949,574,1029.72,13.63
511010,458997,574,999.28,13.81
511010,458997,574,1245.22,13.28
511010,458997,574,643.6,16.3
511010,458997,574,693.23,12.44
511010,458997,574,844.2,14.68
511016,459050,576,443.4,15.6
511016,459050,576,571.78,16.37
511016,459050,576,685.09,12.06
511016,459050,576,1017.23,14.22
511016,459050,576,997.38,15.82
511016,459050,576,1016.7,14.0
511016,459050,576,920.63,16.77
511018,459099,577,196.17,16.87
511018,459099,577,558.7,12.53
511018,459099,577,909.46,14.13
511018,459099,577,755.59,14.15
511018,459099,577,1051.04,17.99
511018,459099,577,1640.52,15.98
511018,459099,577,557.79,12.48
511018,459099,577,908.13,14.07
511018,459099,577,838.38,18.0
511020,459150,581,751.84,13.99
511020,459150,581,684.53,13.94
511020,459150,581,775.39,17.85
511020,459150,581,1623.08,16.06
511020,459150,581,2092.65,14.76
511016,459201,586,386.09,12.04
511016,459201,586,406.03,11.29
511016,459201,586,605.82,13.85
511016,459201,586,899.31,18.36
511016,459201,586,2042.03,15.5
511016,459201,586,1405.0,13.93
511008,459250,588,379.53,10.64
511008,459250,588,562.36,13.52
511008,459250,588,1431.3,16.98
511016,459296,594,608.84,13.87
511016,459296,594,537.93,12.79
511016,459296,594,619.34,17.52
511016,459296,594,814.45,18.54
511016,459296,594,1387.74,17.61
511016,459296,594,1955.07,16.44
511016,459296,594,1442.02,14.95
511016,459296,594,612.13,15.8
511016,459296,594,1384.09,17.48
511016,459296,594,1949.31,16.34
511016,459296,594,1439.81,14.61
511018,459353,582,394.91,11.56
511018,459353,582,486.71,16.42
511018,459353,582,663.49,18.05
511018,459353,582,1153.39,17.22
511018,459353,582,1671.2,16.1
511018,459353,582,1269.27,14.74
511022,459402,590,403.19,16.59
511022,459402,590,1135.01,14.58
511022,459402,590,356.17,14.87
511022,459402,590,394.83,14.11
511022,459402,590,567.33,17.4
511022,459402,590,1446.22,15.99
511013,459451,592,1060.46,14.21
511017,459499,590,392.58,21.6
511017,459499,590,661.32,15.3
511017,459499,590,573.39,14.29
511022,459598,591,550.49,20.82
511123,458802,569,186.14,9.08
511123,458802,569,230.75,17.51
511123,458802,569,1083.31,14.19
511123,458802,569,1234.24,12.85
511123,458802,569,187.22,9.08
511123,458802,569,232.07,17.49
511123,458802,569,637.48,13.58
511123,458802,569,834.55,15.26
511123,458802,569,863.87,18.06
511123,458802,569,1089.85,14.21
511123,458802,569,1025.18,15.71
511125,458850,568,149.09,15.54
511125,458850,568,931.47,18.06
511125,458850,568,1203.74,11.9
511125,458850,568,872.99,14.7
511125,458850,568,610.02,12.47
511125,458850,568,604.37,14.13
511125,458850,568,929.29,17.9
511125,458850,568,768.24,17.07
511125,458850,568,1053.16,14.62
511133,458904,570,681.09,13.42
511133,458904,570,1667.92,15.78
511133,458904,570,912.0,12.96
511133,458904,570,1093.61,11.76
511133,458904,570,843.63,14.39
511133,458904,570,961.97,16.85
511133,458904,570,410.78,13.02
511133,458904,570,767.78,17.93
511133,458904,570,660.39,16.75
511133,458904,570,910.48,13.01
511133,458904,570,970.13,14.29
511135,458951,569,524.14,17.98
511135,458951,569,863.24,15.17
511135,458951,569,275.36,14.16
511135,458951,569,861.73,15.15
511135,458951,569,747.53,14.87
511135,458951,569,880.23,17.52
511129,459001,572,388.43,18.17
511129,459001,572,587.83,13.68
511129,459001,572,725.65,14.96
511129,459001,572,787.42,17.88
511129,459001,572,912.0,17.38
511129,459001,572,322.35,14.52
511129,459001,572,386.72,18.17
511129,459001,572,384.76,17.51
511129,459001,572,766.12,12.16
511123,459050,575,224.97,18.42
511123,459050,575,466.48,13.29
511123,459050,575,607.56,11.92
511123,459050,575,628.82,14.74
511123,459050,575,585.07,14.84
511123,459050,575,1049.63,16.62
511123,459050,575,1342.67,18.05
511126,459100,577,181.08,18.78
511126,459100,577,316.01,13.99
511126,459100,577,492.64,12.5
511126,459100,577,497.79,14.88
511126,459100,577,497.54,15.17
511126,459100,577,625.58,18.19
511126,459100,577,1275.66,18.41
511124,459154,577,209.05,12.75
511124,459154,577,367.29,12.31
511124,459154,577,410.26,15.75
511124,459154,577,534.57,19.05
511124,459154,577,697.22,18.46
511124,459154,577,1197.15,18.94
511124,459154,577,694.82,18.37
511124,459154,577,891.03,17.94
511124,459154,577,1193.27,19.13
511124,459154,577,1741.6,17.78
511124,459154,577,1316.16,15.85
511125,459201,579,236.1,10.19
511125,459201,579,314.96,15.14
511125,459201,579,436.91,18.52
511125,459201,579,1391.41,17.86
511125,459201,579,1293.17,18.41
511125,459201,579,235.45,10.22
511125,459201,579,436.02,19.29
511125,459201,579,583.89,17.54
511125,459201,579,1532.82,16.16
511125,459201,579,1289.9,17.96
511124,459251,580,284.09,13.82
511124,459251,580,393.24,17.57
511124,459251,580,731.67,17.93
511124,459251,580,1013.41,19.12
511124,459251,580,955.63,15.32
511124,459251,580,283.04,11.4
511124,459251,580,391.01,17.58
511124,459251,580,533.87,18.54
511124,459251,580,727.39,18.0
511124,459251,580,1481.97,16.18
511124,459251,580,1317.04,17.43
511120,459302,580,1923.74,18.43
511120,459302,580,1270.26,17.53
511120,459302,580,1276.11,17.14
511120,459302,580,189.13,13.12
511120,459302,580,319.94,17.31
511120,459302,580,464.54,18.53
511120,459302,580,1261.96,17.4
511120,459302,580,994.43,16.03
511121,459354,583,268.91,18.2
511121,459354,583,397.89,18.99
511121,459354,583,594.7,18.21
511121,459354,583,904.08,19.08
511121,459354,583,1259.0,17.79
511121,459354,583,1465.51,15.9
511121,459354,583,1079.56,15.89
511129,459400,579,270.32,18.21
511129,459400,579,503.94,19.24
511129,459400,579,946.47,15.97
511129,459400,579,766.01,15.72
511120,459451,582,143.65,17.17
511120,459451,582,574.17,17.5
511120,459451,582,788.55,15.66
511120,459451,582,757.15,17.05
511125,459503,584,201.47,17.98
511125,459503,584,622.94,17.58
511125,459503,584,582.01,15.73
511124,459550,585,251.29,18.96
511123,459598,586,309.75,18.39
511121,459650,590,367.79,17.78
511121,459702,590,122.52,17.75
511161,458800,569,228.81,18.76
511161,458800,569,810.32,15.61
511161,458800,569,964.49,19.49
511161,458800,569,993.81,16.77
511161,458800,569,1321.26,12.33
511161,458800,569,995.85,16.0
511161,458800,569,228.26,18.85
511161,458800,569,382.93,17.33
511161,458800,569,963.01,20.2
511161,458800,569,756.96,11.09
511161,458800,569,1318.35,12.67
511160,458851,570,700.95,14.48
511160,458851,570,721.34,10.3
511160,458851,570,945.9,17.11
511161,458900,573,188.11,14.55
511161,458900,573,808.99,15.25
511161,458900,573,584.68,9.92
511161,458900,573,880.41,17.09
511161,458900,573,1019.59,18.15
511161,458900,573,562.14,14.33
511161,458900,573,1178.63,12.22
511162,458951,572,514.81,19.42
511162,458951,572,625.27,16.19
511162,458951,572,481.27,10.43
511162,458951,572,958.26,12.26
511162,458951,572,796.9,15.68
511162,458951,572,807.83,18.29
511162,458951,572,871.42,18.3
511162,458951,572,334.7,12.19
511162,458951,572,378.56,14.6
511162,458951,572,957.39,12.06
511162,458951,572,796.79,15.76
511162,458951,572,870.7,18.5
511161,459000,578,357.36,19.3
511161,459000,578,466.91,16.87
511161,459000,578,379.78,10.89
511161,459000,578,795.2,12.42
511161,459000,578,691.01,16.21
511161,459000,578,829.67,18.74
511161,459000,578,950.47,16.46
511161,459000,578,1075.48,16.45
511163,459051,576,359.07,16.56
511163,459051,576,317.2,10.56
511163,459051,576,601.23,16.06
511163,459051,576,654.43,18.58
511163,459051,576,1111.37,16.48
511163,459051,576,1315.39,17.15
511159,459100,578,473.6,12.57
511159,459100,578,486.2,16.3
511159,459100,578,565.21,18.9
511159,459100,578,695.72,19.15
511159,459100,578,1314.3,17.73
511159,459100,578,173.82,16.18
511159,459100,578,484.55,16.45
511159,459100,578,563.02,19.14
511159,459100,578,693.32,19.28
511159,459100,578,1099.3,18.12
511159,459151,578,151.1,10.04
511159,459151,578,378.58,16.52
511159,459151,578,601.67,19.82
511159,459151,578,950.04,17.06
511159,459151,578,1492.55,18.49
511159,459151,578,1191.86,16.76
511159,459151,578,150.88,10.0
511159,459151,578,377.95,16.26
511159,459151,578,470.13,19.82
511159,459151,578,601.02,19.97
511159,459151,578,736.29,17.16
511159,459151,578,947.92,17.69
511159,459151,578,1241.73,18.41
511159,459151,578,1190.0,16.89
511160,459200,578,174.91,10.89
511160,459200,578,270.45,15.29
511160,459200,578,376.6,19.0
511160,459200,578,1138.66,18.09
511160,459200,578,1392.03,18.44
511160,459200,578,1005.9,17.18
511160,459200,578,174.44,10.75
511160,459200,578,1003.3,18.0
511160,459251,578,280.04,17.86
511160,459251,578,548.84,16.7
511160,459251,578,1274.14,16.4
511160,459251,578,1207.07,17.17
511160,459251,578,657.42,14.32
511160,459251,578,158.22,13.46
511160,459251,578,410.88,18.7
511160,459251,578,545.87,16.7
511160,459251,578,735.96,16.69
511160,459251,578,1266.65,17.85
511160,459251,578,1198.76,16.91
511160,459251,578,653.83,14.95
511159,459300,586,220.29,18.75
511159,459300,586,996.34,17.62
511159,459300,586,2284.1,16.83
511159,459300,586,2252.94,15.88
511159,459300,586,219.54,18.7
511159,459300,586,505.82,17.32
511159,459300,586,700.86,16.82
511159,459300,586,992.91,17.54
511159,459300,586,1169.87,16.78
511159,459300,586,780.67,14.16
511157,459351,587,577.82,17.07
511157,459351,587,855.83,17.6
511157,459351,587,1196.95,16.66
511158,459401,586,355.43,15.28
511158,459401,586,744.14,18.03
511158,459401,586,1129.14,17.18
511158,459401,586,661.43,14.87
511160,459450,587,498.39,14.72
511160,459450,587,696.98,17.51
511160,459450,587,1067.73,18.03
511160,459450,587,977.71,18.62
511158,459500,590,647.1,18.08
511158,459500,590,883.67,18.54
511158,459550,590,739.22,18.69
511158,459550,590,994.61,17.62
511158,459550,590,921.12,18.45
511163,459600,592,1087.91,17.14
509770,459090,658,126.21,26.42
509770,459090,658,73.65,19.69
509770,459090,658,154.44,25.38
509770,459090,658,110.62,19.24
509770,459090,658,105.39,25.85
509770,459090,658,137.82,22.72
509770,459090,658,102.32,25.77
509770,459090,658,126.5,26.49
509770,459090,658,73.82,19.76
509770,459090,658,110.77,22.05
509770,459090,658,117.53,32.58
509820,459090,652,234.05,16.59
509820,459090,652,150.03,12.86
509820,459090,652,208.35,18.96
509820,459090,652,134.4,24.48
509820,459090,652,63.49,28.3
509820,459090,652,109.76,27.88
509820,459090,652,233.86,16.57
509820,459090,652,193.16,20.1
509820,459090,652,134.19,24.97
509820,459090,652,245.04,16.7
509820,459090,652,163.96,12.85
509820,459090,652,211.15,20.75
509820,459090,652,146.62,24.12
509820,459090,652,70.22,32.3
509870,459090,651,452.87,15.5
509870,459090,651,116.88,26.01
509870,459090,651,284.79,9.86
509870,459090,651,453.19,15.59
509870,459090,651,271.71,21.77
509870,459090,651,116.88,28.66
509870,459090,651,138.09,28.77
509870,459090,651,284.99,9.85
509870,459090,651,453.5,15.55
509870,459090,651,271.91,22.35
509870,459090,651,116.91,24.9
509920,459090,636,501.27,15.69
509920,459090,636,163.21,23.81
509920,459090,636,500.98,15.72
509920,459090,636,333.0,20.88
509920,459090,636,163.26,24.2
509920,459090,636,149.64,25.24
509920,459090,636,57.34,17.33
509970,459090,630,311.62,13.28
509970,459090,630,358.46,22.63
509970,459090,630,57.47,18.71
509970,459090,630,27.81,10.3
509970,459090,630,44.13,1.57
509970,459090,630,28.76,7.93
509970,459090,630,368.89,13.53
509970,459090,630,149.43,20.91
509970,459090,630,56.99,18.27
509970,459090,630,44.47,10.08
509970,459090,630,311.81,13.29
509970,459090,630,149.55,21.01
509970,459090,630,57.24,17.67
509970,459090,630,44.28,17.55
510020,459090,632,316.9,17.72
510020,459090,632,141.98,23.19
510020,459090,632,69.52,19.7
510020,459090,632,43.17,4.48
510020,459090,632,54.59,31.01
510020,459090,632,381.99,15.48
510020,459090,632,54.69,15.94
510020,459090,632,34.15,21.91
510020,459090,632,382.33,15.5
510020,459090,632,180.92,19.58
510020,459090,632,142.39,23.4
510020,459090,632,69.57,19.35
510020,459090,632,43.66,2.83
510020,459090,632,37.15,24.03
510020,459090,632,34.41,15.53
510070,459090,607,320.11,17.3
510070,459090,607,189.9,16.87
510070,459090,607,66.3,10.63
510070,459090,607,63.31,15.99
510070,459090,607,20.51,13.63
510070,459090,607,320.16,17.34
510070,459090,607,154.79,21.43
510070,459090,607,57.14,12.14
510070,459090,607,20.51,15.56
510120,459090,607,160.96,20.65
510120,459090,607,97.15,20.29
510120,459090,607,67.84,17.94
510120,459090,607,47.71,23.84
510120,459090,607,38.05,21.53
510120,459090,607,69.07,14.55
510120,459090,607,67.99,20.31
510120,459090,607,38.31,21.71
510120,459090,607,20.27,22.46
510170,459090,601,102.94,16.52
510170,459090,601,72.26,20.12
510170,459090,601,103.1,16.66
510170,459090,601,67.6,17.07
510170,459090,601,76.94,18.35
510170,459090,601,51.8,24.85
510170,459090,601,39.26,17.23
510170,459090,601,20.44,15.34
510170,459090,601,39.05,16.68
510170,459090,601,129.83,18.17
510170,459090,601,92.22,19.76
510170,459090,601,51.54,21.6
510170,459090,601,39.54,24.7
510170,459090,601,20.64,11.75
510220,459090,601,60.74,17.49
510220,459097,601,24.16,21.93
510220,459098,601,39.13,21.74
510220,459100,601,60.73,17.49
510220,459101,601,86.79,17.31
510220,459107,601,24.45,23.73
510220,459108,601,39.18,27.07
510270,459090,600,107.21,15.09
510270,459090,600,64.48,24.59
510270,459090,600,23.78,17.13
510270,459090,600,30.62,21.84
510270,459090,600,50.25,23.02
510270,459090,600,108.41,14.32
510270,459090,600,81.11,18.28
510270,459090,600,50.47,19.87
510270,459090,600,87.61,26.57
510270,459090,600,64.22,23.38
510270,459090,600,46.56,20.81
510320,459090,599,166.49,11.68
510320,459090,599,150.96,15.23
510320,459090,599,118.88,21.37
510320,459090,599,42.52,18.75
510320,459090,599,54.51,20.55
510320,459090,599,89.61,21.91
510320,459090,599,155.99,23.36
510320,459090,599,166.61,11.74
510320,459090,599,118.98,21.17
510320,459090,599,84.33,22.01
510320,459090,599,42.51,19.19
510320,459090,599,54.39,18.28
510370,459090,601,169.01,17.5
510370,459090,601,68.31,21.41
510370,459090,601,151.83,21.69
510370,459090,601,126.77,21.22
510370,459090,601,68.39,18.39
